,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
69,0.0,0.0,0.0,1666679640.105375,30351526.042379983,1.5430587035968346
70,0.0,0.0,0.0,715030427.1672375,30351526.042379983,0.5169704187801328
71,0.0,0.0,0.0,2458606376.960582,30351526.042379983,2.088579089332454
72,0.0,0.0,0.0,2401387537.55146,30351526.042379983,2.7377568477036225
73,0.0,0.0,0.0,1568765799.7775626,30351526.042379983,2.5265460101277233
74,0.0,0.0,0.0,591508505.0806766,30351526.042379983,0.9830825065281632
75,0.0,0.0,0.0,1794946116.9567742,30351526.042379983,2.564066529278829
76,0.0,0.0,0.0,1729216214.8591812,30351526.042379983,1.6106064245999063
77,0.0,0.0,0.0,975285016.4365492,30351526.042379983,0.7042449267554381
78,0.0,0.0,0.0,676462785.8176152,30351526.042379983,0.9458682072000674
79,0.0,0.0,0.0,750219183.0459648,30351526.042379983,1.278506795728414
80,0.0,0.0,0.0,697304447.886229,30351526.042379983,1.375335981567826
81,0.0,0.0,0.0,378772133.5314115,30351526.042379983,0.31712869848185515
82,0.0,0.0,0.0,351882520.3528698,30351526.042379983,0.4114258377662106
83,0.0,0.0,0.0,259421281.98198146,30351526.042379983,0.17998952945495297
84,0.0,0.0,0.0,622718164.5989923,30351526.042379983,1.371514196827796
85,0.0,0.0,0.0,623202410.1716583,30351526.042379983,0.6029089277573563
86,0.0,0.0,0.0,306575096.4578763,30351526.042379983,0.34601865614988625
87,0.0,0.0,0.0,1281930952.3539553,30351526.042379983,2.484246365875547
88,0.0,0.0,0.0,1468748752.4590046,30351526.042379983,1.3507353030411886
89,0.0,0.0,0.0,545165785.6307576,30351526.042379983,0.3794023290169814
90,0.0,0.0,0.0,187464120.74864474,30351526.042379983,0.15571457311791767
91,0.0,0.0,0.0,2737268171.06546,30351526.042379983,3.154143856959801
92,0.0,0.0,0.0,1571360338.8919249,30351526.042379983,1.3526210038971709
93,0.0,0.0,0.0,3606760318.5474305,30351526.042379983,3.5869878465375438
94,0.0,0.0,0.0,2328214334.917907,30351526.042379983,1.371082540924218
95,0.0,0.0,0.0,2827805438.4341393,30351526.042379983,1.7338208155596235
96,0.0,0.0,0.0,2240874615.5911574,30351526.042379983,2.377674239764542
97,0.0,0.0,0.0,291307853.27508247,30351526.042379983,0.424678061186172
98,0.09496950621258454,128442907.19169337,0.0,288538079.3246801,30351526.042379983,0.3189358315148642
99,0.0,0.0,0.0,189826776.8315583,30351526.042379983,0.1420747605343297
100,0.0,0.0,0.0,651868583.1264894,30351526.042379983,0.7095389514427906
101,0.0,0.0,0.0,2296390093.1665773,30351526.042379983,3.055692782899486
